id,league_id,country_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal
171,1,1,4049,10001,1,2
172,1,1,8571,8342,2,3
173,1,1,9986,9985,1,0
174,1,1,9991,10000,1,0
175,1,1,9998,9994,0,2
176,1,1,10001,7947,3,1
177,1,1,9999,8203,1,0
178,1,1,9984,9996,0,1
179,1,1,9987,4049,3,0
180,1,1,8635,9993,2,0
181,1,1,9994,8635,0,0
182,1,1,9996,9998,3,2
183,1,1,8342,9986,2,1
184,1,1,10000,9984,3,1
185,1,1,7947,9991,1,1
186,1,1,4049,9999,0,1
187,1,1,8203,8571,1,1
188,1,1,9987,10001,1,4
189,1,1,9985,9993,3,1
190,1,1,8635,8342,1,0
191,1,1,9999,9987,1,0
192,1,1,9993,10000,1,2
193,1,1,9985,9994,1,0
194,1,1,8571,7947,1,2
195,1,1,9998,8203,0,1
196,1,1,9986,9996,1,0
197,1,1,9984,4049,4,1
198,1,1,9991,10001,2,0
199,1,1,8635,8571,4,0
200,1,1,9987,9994,1,0
201,1,1,9984,9998,2,1
202,1,1,9991,9986,2,0
203,1,1,7947,9996,1,2
204,1,1,8203,10000,0,2
205,1,1,9999,9985,1,1
206,1,1,4049,8342,1,4
207,1,1,10001,9993,1,0
208,1,1,10001,8635,0,1
209,1,1,9996,9985,0,3
210,1,1,8342,9998,3,2
211,1,1,4049,9986,3,1
212,1,1,8203,9984,0,1
213,1,1,9987,9991,2,2
214,1,1,7947,9999,3,1
215,1,1,10000,8571,5,1
216,1,1,9994,9993,1,0
217,1,1,9993,8342,2,0
218,1,1,9984,9987,1,2
219,1,1,9986,10000,1,0
220,1,1,9999,9991,1,3
221,1,1,8635,7947,4,0
222,1,1,9985,8203,4,1
223,1,1,9994,9996,3,0
224,1,1,8571,4049,2,2
225,1,1,9998,10001,0,2
226,1,1,4049,8635,1,1
227,1,1,10000,9985,0,0
228,1,1,7947,9998,0,0
229,1,1,8203,9986,2,1
230,1,1,9991,9984,2,1
231,1,1,8342,9994,2,3
232,1,1,10001,9999,1,0
233,1,1,9987,8571,0,1
234,1,1,9996,9993,3,1
235,1,1,9985,8342,2,0
236,1,1,9986,9987,3,0
237,1,1,9996,10000,0,2
238,1,1,8571,9991,0,2
239,1,1,9994,7947,0,2
240,1,1,9993,8203,3,1
241,1,1,8635,9999,3,1
242,1,1,9998,4049,1,1
243,1,1,9984,10001,2,1
244,1,1,9987,8635,0,2
245,1,1,9991,9985,0,1
246,1,1,10000,9998,3,0
247,1,1,7947,9986,1,2
248,1,1,9999,9984,1,2
249,1,1,8203,9994,3,0
250,1,1,8342,9996,4,1
251,1,1,10001,8571,1,3
252,1,1,4049,9993,1,0
253,1,1,8342,7947,1,1
254,1,1,9985,8571,2,0
255,1,1,9998,8635,1,2
256,1,1,10000,9987,1,3
257,1,1,9986,9984,3,2
258,1,1,9994,10001,1,1
259,1,1,8203,4049,0,0
260,1,1,9996,9991,4,2
261,1,1,9993,9999,3,0
262,1,1,8635,9986,2,0
263,1,1,9987,8342,0,1
264,1,1,9984,9993,1,0
265,1,1,9991,8203,1,2
266,1,1,7947,10000,2,0
267,1,1,9999,9994,0,1
268,1,1,8571,9998,1,0
269,1,1,4049,9985,0,1
270,1,1,10001,9996,0,0
271,1,1,8342,10001,2,0
272,1,1,9985,8635,2,1
273,1,1,9998,9999,2,0
274,1,1,10000,4049,1,0
275,1,1,9986,8571,1,2
276,1,1,9994,9984,1,1
277,1,1,8203,7947,4,1
278,1,1,9996,9987,1,2
279,1,1,9993,9991,2,2
280,1,1,8635,9996,2,1
281,1,1,9987,8203,2,1
282,1,1,9998,9986,1,1
283,1,1,9984,9985,4,1
284,1,1,9991,9994,1,1
285,1,1,9999,8342,0,1
286,1,1,8571,9993,0,0
287,1,1,4049,7947,2,1
288,1,1,10001,10000,3,2
289,1,1,8342,9984,3,1
290,1,1,9985,9998,2,1
291,1,1,10000,8635,4,0
292,1,1,9994,8571,2,0
293,1,1,7947,9987,2,4
294,1,1,8203,10001,1,3
295,1,1,9996,9999,2,0
296,1,1,4049,9991,0,1
297,1,1,9993,9986,1,2
298,1,1,8635,8203,7,1
299,1,1,9987,9985,0,0
300,1,1,9998,9993,0,0
301,1,1,9986,9994,1,1
302,1,1,9984,7947,1,2
303,1,1,9991,8342,3,0
304,1,1,9999,10000,0,3
305,1,1,8571,9996,2,2
306,1,1,10001,4049,4,1
307,1,1,9985,9997,2,2
308,1,1,9986,8342,1,2
309,1,1,9984,9991,1,3
310,1,1,9994,10000,1,1
311,1,1,8571,8635,0,2
312,1,1,8203,10001,4,1
313,1,1,9999,9993,1,1
314,1,1,8342,8635,4,2
315,1,1,9985,9987,1,0
316,1,1,9997,10000,1,2
317,1,1,9986,8571,3,3
318,1,1,8203,9994,2,0
319,1,1,9999,9984,3,2
320,1,1,9993,10001,3,1
321,1,1,8342,9991,1,0
322,1,1,8635,9986,2,0
323,1,1,9987,8203,1,2
324,1,1,10000,9993,4,0
325,1,1,9994,9984,1,1
326,1,1,8571,9999,2,0
327,1,1,10001,9985,2,0
328,1,1,9985,10000,1,1
329,1,1,9997,9991,1,2
330,1,1,9986,10001,1,1
331,1,1,9984,8571,1,1
332,1,1,9994,9987,0,2
333,1,1,8203,8635,0,2
334,1,1,9999,8342,2,3
335,1,1,8342,9997,1,0
336,1,1,8635,9994,2,0
337,1,1,9987,9984,2,0
338,1,1,10000,9986,2,2
339,1,1,9991,9993,0,1
340,1,1,8571,8203,2,0
341,1,1,10001,9999,2,2
342,1,1,9985,8342,3,1
343,1,1,9987,8635,0,2
344,1,1,9986,9991,0,2
345,1,1,9984,10001,2,1
346,1,1,9994,8571,0,0
347,1,1,9999,10000,2,0
348,1,1,9993,9997,4,1
349,1,1,8342,9993,1,2
350,1,1,8635,9999,3,1
351,1,1,9997,9984,1,1
352,1,1,10000,8203,4,1
353,1,1,9991,9985,2,1
354,1,1,8571,9987,2,1
355,1,1,10001,9994,1,0
356,1,1,8342,9986,1,0
357,1,1,8635,8571,1,0
358,1,1,9997,9985,2,0
359,1,1,10000,9994,1,0
360,1,1,9991,9984,3,1
361,1,1,10001,8203,2,0
362,1,1,9993,9999,3,0
363,1,1,9985,9993,2,2
364,1,1,9987,10001,0,0
365,1,1,9986,9997,0,0
366,1,1,9984,8635,1,3
367,1,1,9994,8342,0,1
368,1,1,8571,10000,1,0
369,1,1,8203,9991,2,5
370,1,1,8342,8203,1,1
371,1,1,9985,9999,0,1
372,1,1,9997,8571,0,2
373,1,1,10000,9984,1,0
374,1,1,9991,9987,2,1
375,1,1,10001,8635,0,2
376,1,1,9993,9986,0,0
377,1,1,8635,8342,3,2
378,1,1,9987,10000,2,2
379,1,1,9986,9985,2,3
380,1,1,9994,9991,0,1
381,1,1,8571,10001,1,1
382,1,1,8203,9993,1,0
383,1,1,9999,9997,1,2
384,1,1,8342,9994,2,0
385,1,1,8635,9984,3,2
386,1,1,9997,9986,0,0
387,1,1,10000,9987,2,2
388,1,1,9991,8203,2,1
389,1,1,10001,8571,1,1
390,1,1,9993,9985,1,1
391,1,1,8342,9984,2,1
392,1,1,9985,9994,2,0
393,1,1,9997,8203,5,2
394,1,1,10000,10001,1,0
395,1,1,9986,9999,3,0
396,1,1,9991,8635,2,2
397,1,1,9993,9987,1,0
398,1,1,8635,10000,2,1
399,1,1,9987,9997,0,0
400,1,1,9984,9985,2,0
401,1,1,9994,9993,2,0
402,1,1,8571,8342,1,4
403,1,1,8203,9986,1,0
404,1,1,9999,9991,0,4
405,1,1,8342,10001,2,1
406,1,1,9985,8635,0,4
407,1,1,9997,9994,2,1
408,1,1,9986,9987,1,3
409,1,1,9991,8571,2,2
410,1,1,9999,8203,1,2
411,1,1,9993,9984,1,4
412,1,1,9987,8342,2,0
413,1,1,10000,9997,2,0
414,1,1,9984,9986,1,0
415,1,1,9994,9999,1,4
416,1,1,8571,9993,3,0
417,1,1,8203,9985,0,0
418,1,1,10001,9991,0,0
419,1,1,9985,8571,3,1
420,1,1,9997,10001,0,1
421,1,1,9986,9994,4,1
422,1,1,9991,10000,0,2
423,1,1,8203,9984,1,2
424,1,1,9999,9987,1,1
425,1,1,9993,8635,0,5
426,1,1,8635,9997,1,2
427,1,1,9987,9985,1,0
428,1,1,10000,8342,1,1
429,1,1,9984,9999,2,0
430,1,1,9994,8203,2,1
431,1,1,8571,9986,2,1
432,1,1,10001,9993,1,1
433,1,1,9985,10001,1,0
434,1,1,9986,8635,0,2
435,1,1,9984,9994,4,0
436,1,1,9991,8342,1,1
437,1,1,8203,9987,2,1
438,1,1,9999,8571,0,2
439,1,1,9993,10000,1,1
440,1,1,8342,9985,2,1
441,1,1,8635,8203,2,0
442,1,1,9987,9994,3,1
443,1,1,10000,9999,1,1
444,1,1,9991,9997,0,1
445,1,1,8571,9984,3,1
446,1,1,10001,9986,4,0
447,1,1,9997,8342,1,1
448,1,1,9986,10000,0,0
449,1,1,9984,9987,1,0
450,1,1,9994,10001,1,0
451,1,1,8203,8571,1,1
452,1,1,9999,8635,1,2
453,1,1,9993,9991,1,1
454,1,1,8342,9999,1,0
455,1,1,8635,9987,2,0
456,1,1,9997,9993,2,0
457,1,1,10000,9985,1,1
458,1,1,9991,9986,2,1
459,1,1,8571,9994,3,1
460,1,1,10001,9984,2,1
461,1,1,8635,10001,3,0
462,1,1,9987,9991,1,1
463,1,1,9986,9993,1,0
464,1,1,9984,10000,2,2
465,1,1,9994,9997,1,2
466,1,1,8203,8342,2,1
467,1,1,9999,9985,1,5
468,1,1,9985,9991,0,2
469,1,1,9987,8571,1,1
470,1,1,9984,9997,3,1
471,1,1,9994,8635,0,4
472,1,1,8203,10000,2,1
473,1,1,9999,10001,0,0
474,1,1,9993,8342,1,4
475,1,1,8342,8571,2,2
476,1,1,9985,9986,1,1
477,1,1,9997,9999,2,1
478,1,1,10000,8635,0,2
479,1,1,9991,9994,4,1
480,1,1,10001,9987,0,1
481,1,1,9993,8203,1,3
482,1,1,8635,9985,1,1
483,1,1,9987,9993,1,1
484,1,1,9984,8342,2,3
485,1,1,8571,9991,1,0
486,1,1,8203,9997,0,2
487,1,1,9999,9986,1,3
488,1,1,10001,10000,1,2
489,1,1,8342,9987,1,1
490,1,1,9985,8203,3,0
491,1,1,9997,8635,2,1
492,1,1,10000,8571,0,2
493,1,1,9986,9984,0,4
494,1,1,9991,9999,5,1
495,1,1,9993,9994,2,1
496,1,1,8635,9991,1,1
497,1,1,9987,9986,1,2
498,1,1,9984,9993,1,2
499,1,1,9994,9985,1,3
500,1,1,8571,9997,0,1
501,1,1,8203,9999,3,2
502,1,1,10001,8342,1,4
503,1,1,8342,10000,3,1
504,1,1,9985,9984,1,1
505,1,1,9997,9987,2,4
506,1,1,9986,8203,1,2
507,1,1,9991,10001,1,2
508,1,1,9999,9994,1,2
509,1,1,9993,8571,1,0
510,1,1,8635,9993,1,0
511,1,1,9987,9999,1,1
512,1,1,10000,9991,3,1
513,1,1,9984,8203,1,0
514,1,1,9994,9986,4,1
515,1,1,8571,9985,0,2
516,1,1,10001,9997,2,0
517,1,1,9997,9989,1,0
518,1,1,8571,8342,1,0
519,1,1,8203,9994,2,0
520,1,1,10001,9991,0,1
521,1,1,8635,6351,4,1
522,1,1,9985,10000,1,1
523,1,1,9984,9986,1,1
524,1,1,9987,9993,2,1
525,1,1,8342,9991,3,2
526,1,1,9985,8635,5,1
527,1,1,9997,10001,1,2
528,1,1,10000,9986,1,1
529,1,1,9994,9993,1,0
530,1,1,8571,6351,3,1
531,1,1,8203,9987,2,2
532,1,1,9989,9984,0,1
533,1,1,9991,8571,2,0
534,1,1,9987,9985,4,2
535,1,1,9993,9989,1,1
536,1,1,10000,8342,2,3
537,1,1,9986,9994,1,2
538,1,1,6351,9997,6,0
539,1,1,10001,8203,1,1
540,1,1,9984,8635,1,0
541,1,1,8635,10001,2,0
542,1,1,9985,9991,2,1
543,1,1,9997,9986,3,2
544,1,1,9994,8342,1,0
545,1,1,8571,9987,1,0
546,1,1,8203,9993,5,1
547,1,1,9989,10000,0,0
548,1,1,9984,6351,2,1
549,1,1,8342,9985,2,2
550,1,1,9991,8203,3,1
551,1,1,9987,8635,1,2
552,1,1,9993,9997,0,0
553,1,1,10000,9994,1,1
554,1,1,9986,8571,0,0
555,1,1,6351,9989,2,2
556,1,1,10001,9984,2,1
557,1,1,8635,8342,2,2
558,1,1,9985,6351,1,3
559,1,1,9997,10000,0,3
560,1,1,8571,9993,4,0
561,1,1,8203,9986,2,0
562,1,1,9989,9994,2,2
563,1,1,10001,9987,1,1
564,1,1,9984,9991,0,1
565,1,1,8342,9989,2,0
566,1,1,9991,8635,1,2
567,1,1,9987,9984,3,0
568,1,1,9993,9985,0,1
569,1,1,10000,8571,1,1
570,1,1,9986,10001,0,1
571,1,1,9994,9997,3,0
572,1,1,6351,8203,0,1
573,1,1,8342,9984,0,1
574,1,1,9991,10001,4,4
575,1,1,9993,8635,0,1
576,1,1,10000,9985,2,0
577,1,1,9986,9987,1,3
578,1,1,9994,8203,3,1
579,1,1,9989,9997,1,2
580,1,1,6351,8571,3,1
581,1,1,8635,9986,4,1
582,1,1,9985,9989,7,0
583,1,1,9987,9991,1,2
584,1,1,9997,8342,2,1
585,1,1,8571,9994,0,0
586,1,1,8203,10000,0,0
587,1,1,10001,6351,1,1
588,1,1,9984,9993,1,1
589,1,1,8342,10001,4,3
590,1,1,9993,9987,0,1
591,1,1,9997,8571,1,0
592,1,1,10000,8635,1,2
593,1,1,9986,9984,0,3
594,1,1,9994,9985,2,1
595,1,1,9989,8203,2,1
596,1,1,6351,9991,0,3
597,1,1,8635,9994,0,0
598,1,1,9985,9997,1,0
599,1,1,9991,9986,2,1
600,1,1,9987,6351,5,1
601,1,1,8571,9989,3,1
602,1,1,8203,8342,0,1
603,1,1,10001,9993,1,1
604,1,1,9984,10000,1,3
605,1,1,8342,9997,4,1
606,1,1,9991,9987,0,4
607,1,1,9993,9984,0,0
608,1,1,10000,8203,1,2
609,1,1,9986,8635,0,0
610,1,1,9994,8571,1,1
611,1,1,9989,9985,1,4
612,1,1,6351,10001,0,1
613,1,1,8342,8635,0,2
614,1,1,9993,9991,2,2
615,1,1,9997,8203,0,1
616,1,1,10000,10001,2,0
617,1,1,9994,9984,2,1
618,1,1,8571,9985,2,1
619,1,1,9989,9987,1,1
620,1,1,6351,9986,1,0
621,1,1,8635,9989,6,0
622,1,1,9991,8342,0,2
623,1,1,9987,9997,1,1
624,1,1,9986,9993,2,0
625,1,1,8203,8571,1,0
626,1,1,6351,10000,0,2
627,1,1,10001,9994,1,2
628,1,1,9984,9985,1,0
629,1,1,8342,9986,5,0
630,1,1,9985,8203,3,0
631,1,1,9993,6351,0,0
632,1,1,9997,9984,0,3
633,1,1,10000,9991,2,2
634,1,1,9994,9987,2,2
635,1,1,8571,8635,0,2
636,1,1,9989,10001,2,1
637,1,1,8635,9985,2,0
638,1,1,9991,9994,2,1
639,1,1,9987,8571,3,2
640,1,1,9993,10000,3,0
641,1,1,9986,8203,0,0
642,1,1,6351,8342,1,4
643,1,1,10001,9997,3,0
644,1,1,9984,9989,3,0
645,1,1,8342,9993,1,0
646,1,1,9985,10001,2,1
647,1,1,9997,9991,1,1
648,1,1,10000,9987,0,1
649,1,1,9994,6351,0,2
650,1,1,8571,9984,2,1
651,1,1,8203,8635,0,0
652,1,1,9989,9986,1,0
653,1,1,8635,9997,2,0
654,1,1,9991,9989,4,1
655,1,1,9987,8342,1,0
656,1,1,9993,9994,1,1
657,1,1,9986,10000,2,0
658,1,1,6351,9985,0,1
659,1,1,10001,8571,2,1
660,1,1,9984,8203,0,1
661,1,1,8342,10000,2,0
662,1,1,8635,9984,1,0
663,1,1,9985,9987,0,2
664,1,1,9997,6351,1,1
665,1,1,9994,9986,1,1
666,1,1,8571,9991,0,1
667,1,1,8203,10001,3,1
668,1,1,9989,9993,2,2
669,1,1,8342,9994,2,1
670,1,1,9991,9985,4,1
671,1,1,9987,8203,1,0
672,1,1,9993,8571,3,1
673,1,1,10000,9989,1,1
674,1,1,9986,9997,1,0
675,1,1,6351,9984,0,0
676,1,1,10001,8635,2,0
677,1,1,8635,9987,1,1
678,1,1,9985,8342,2,2
679,1,1,9997,9993,1,0
680,1,1,9994,10000,2,1
681,1,1,8571,9986,3,0
682,1,1,8203,9991,1,1
683,1,1,9989,6351,1,1
684,1,1,9984,10001,0,1
685,1,1,8342,8571,4,1
686,1,1,9991,9984,1,0
687,1,1,9987,10001,0,2
688,1,1,9993,8203,1,1
689,1,1,10000,9997,1,2
690,1,1,9986,9985,0,2
691,1,1,9994,9989,1,1
692,1,1,6351,8635,1,1
693,1,1,8635,9993,4,0
694,1,1,9985,9994,3,3
695,1,1,9991,6351,2,1
696,1,1,9987,9986,5,0
697,1,1,8571,9997,2,0
698,1,1,8203,9989,1,0
699,1,1,10001,10000,1,1
700,1,1,9984,8342,3,1
701,1,1,8635,9991,3,2
702,1,1,9985,9993,1,0
703,1,1,9997,9994,0,2
704,1,1,8571,10000,2,2
705,1,1,8203,6351,2,0
706,1,1,9989,8342,0,0
707,1,1,10001,9986,2,2
708,1,1,9984,9987,0,1
709,1,1,8342,8203,1,2
710,1,1,9993,10001,0,0
711,1,1,9997,9985,1,0
712,1,1,10000,9984,4,0
713,1,1,9986,9991,1,3
714,1,1,9994,8635,0,3
715,1,1,9989,8571,1,2
716,1,1,6351,9987,1,4
717,1,1,8635,10000,0,0
718,1,1,9985,8571,1,0
719,1,1,9991,9993,1,0
720,1,1,9987,9989,4,1
721,1,1,9986,6351,2,0
722,1,1,8203,9997,0,0
723,1,1,10001,8342,1,2
724,1,1,9984,9994,1,1
725,1,1,8342,9987,2,2
726,1,1,9985,9984,2,0
727,1,1,9993,9986,1,0
728,1,1,9997,8635,0,2
729,1,1,10000,6351,0,0
730,1,1,9994,10001,3,1
731,1,1,8571,8203,1,0
732,1,1,9989,9991,2,2
733,1,1,8635,8571,3,0
734,1,1,9991,10000,5,3
735,1,1,9987,9994,3,1
736,1,1,9986,8342,0,5
737,1,1,8203,9985,1,0
738,1,1,6351,9993,0,1
739,1,1,10001,9989,2,0
740,1,1,9984,9997,4,2
741,1,1,8342,6351,4,0
742,1,1,9985,9986,2,1
743,1,1,9997,9987,0,2
744,1,1,10000,9993,4,3
745,1,1,9994,9991,3,2
746,1,1,8571,10001,1,2
747,1,1,8203,9984,2,2
748,1,1,9989,8635,1,1
749,1,1,8635,8203,5,0
750,1,1,9991,9997,2,0
751,1,1,9987,10000,3,0
752,1,1,9993,8342,2,1
753,1,1,9986,9989,0,1
754,1,1,6351,9994,0,1
755,1,1,10001,9985,1,2
756,1,1,9984,8571,2,1
757,1,1,1773,8635,2,1
758,1,1,9998,9985,1,1
759,1,1,9987,9993,3,1
760,1,1,9991,9984,0,1
761,1,1,9994,10000,0,0
762,1,1,8571,9989,1,1
763,1,1,8203,9997,2,1
764,1,1,8342,10001,5,0
765,1,1,8342,9991,2,0
766,1,1,8635,9985,5,0
767,1,1,9997,9993,2,4
768,1,1,10000,9989,1,2
769,1,1,1773,10001,1,1
770,1,1,9994,9987,3,1
771,1,1,8203,9984,1,2
772,1,1,9998,8571,3,1
773,1,1,9985,10000,1,0
774,1,1,9987,9998,2,0
775,1,1,9991,9994,3,1
776,1,1,9993,8203,2,2
777,1,1,8571,8342,2,1
778,1,1,9989,9997,0,2
779,1,1,10001,8635,1,2
780,1,1,9984,1773,2,0
781,1,1,8342,9987,4,5
782,1,1,8635,9989,4,0
783,1,1,9997,9985,1,1
784,1,1,10000,9984,1,1
785,1,1,1773,9993,3,2
786,1,1,9994,8571,1,4
787,1,1,8203,10001,1,0
788,1,1,9998,9991,1,1
789,1,1,9985,8342,2,1
790,1,1,9987,8571,2,2
791,1,1,9991,8203,6,2
792,1,1,9993,9998,2,0
793,1,1,10000,9997,0,0
794,1,1,9989,1773,3,1
795,1,1,10001,9994,2,4
796,1,1,9984,8635,1,0
797,1,1,8342,9984,1,0
798,1,1,8635,9997,3,1
799,1,1,9987,10001,3,0
800,1,1,1773,9985,1,3
801,1,1,9994,9993,1,1
802,1,1,8571,9991,0,4
803,1,1,8203,10000,1,1
804,1,1,9998,9989,2,1
805,1,1,9985,8203,3,2
806,1,1,9991,9987,2,0
807,1,1,9993,8571,0,1
808,1,1,9997,1773,2,1
809,1,1,10000,8635,2,3
810,1,1,9989,8342,0,1
811,1,1,10001,9998,2,1
812,1,1,9984,9994,1,1
813,1,1,8635,1773,0,0
814,1,1,9985,9991,0,0
815,1,1,9993,9987,2,0
816,1,1,9997,9998,2,3
817,1,1,10000,9994,1,1
818,1,1,9989,8203,2,2
819,1,1,10001,8342,0,1
820,1,1,9984,8571,1,2
821,1,1,8342,9997,1,0
822,1,1,9987,9989,4,0
823,1,1,1773,10000,2,2
824,1,1,9994,9985,1,1
825,1,1,8571,10001,1,0
826,1,1,8203,8635,2,1
827,1,1,9998,9984,0,2
828,1,1,9991,9993,0,1
829,1,1,8635,9994,3,2
830,1,1,9985,9987,0,0
831,1,1,9997,8203,0,0
832,1,1,10000,9998,2,3
833,1,1,1773,8342,3,1
834,1,1,9989,8571,2,0
835,1,1,10001,9993,3,1
836,1,1,9984,9991,0,1
837,1,1,8342,10000,1,0
838,1,1,9987,9984,4,2
839,1,1,9991,10001,3,1
840,1,1,9993,9989,0,0
841,1,1,9994,9997,0,0
842,1,1,8571,9985,2,0
843,1,1,8203,1773,2,2
844,1,1,9998,8635,1,1
845,1,1,8635,8203,3,1
846,1,1,9985,9994,3,1
847,1,1,9993,9991,2,2
848,1,1,9997,8342,3,3
849,1,1,10000,1773,2,1
850,1,1,9989,9987,0,0
851,1,1,10001,8571,0,0
852,1,1,9984,9998,1,1
853,1,1,8635,8342,3,0
854,1,1,9985,9993,6,1
855,1,1,9997,8571,0,0
856,1,1,10000,9987,1,1
857,1,1,1773,9994,1,1
858,1,1,8203,9998,4,1
859,1,1,9989,9991,2,1
860,1,1,9984,10001,3,1
861,1,1,8342,8203,0,1
862,1,1,9987,9997,2,1
863,1,1,9991,10000,0,0
864,1,1,9993,9984,4,0
865,1,1,9994,9989,2,0
866,1,1,8571,8635,0,1
867,1,1,9998,1773,2,2
868,1,1,10001,9985,0,0
869,1,1,8342,9994,3,0
870,1,1,8635,9991,3,1
